city_id,BPS_poverty_rate,sum_price_car,avg_price_car,std_price_car,sum_sold_car,avg_sold_car,std_sold_car,sum_viewer_car,avg_viewer_car,std_viewer_car,sum_buyer_car,avg_buyer_car,std_buyer_car,sum_price_motor,avg_price_motor,std_price_motor,sum_sold_motor,avg_sold_motor,std_sold_motor,sum_viewer_motor,avg_viewer_motor,std_viewer_motor,sum_buyer_motor,avg_buyer_motor,std_buyer_motor,sum_price_rumah_sell,avg_price_rumah_sell,std_price_rumah_sell,sum_sold_rumah_sell,avg_sold_rumah_sell,std_sold_rumah_sell,sum_viewer_rumah_sell,avg_viewer_rumah_sell,std_viewer_rumah_sell,sum_buyer_rumah_sell,avg_buyer_rumah_sell,std_buyer_rumah_sell,sum_price_rumah_rent,avg_price_rumah_rent,std_price_rumah_rent,sum_sold_rumah_rent,avg_sold_rumah_rent,std_sold_rumah_rent,sum_viewer_rumah_rent,avg_viewer_rumah_rent,std_viewer_rumah_rent,sum_buyer_rumah_rent,avg_buyer_rumah_rent,std_buyer_rumah_rent,sum_price_apt_sell,avg_price_apt_sell,std_price_apt_sell,sum_sold_apt_sell,avg_sold_apt_sell,std_sold_apt_sell,sum_viewer_apt_sell,avg_viewer_apt_sell,std_viewer_apt_sell,sum_buyer_apt_sell,avg_buyer_apt_sell,std_buyer_apt_sell,sum_price_apt_rent,avg_price_apt_rent,std_price_apt_rent,sum_sold_apt_rent,avg_sold_apt_rent,std_sold_apt_rent,sum_viewer_apt_rent,avg_viewer_apt_rent,std_viewer_apt_rent,sum_buyer_apt_rent,avg_buyer_apt_rent,std_buyer_apt_rent,sum_price_land_sell,avg_price_land_sell,std_price_land_sell,sum_sold_land_sell,avg_sold_land_sell,std_sold_land_sell,sum_viewer_land_sell,avg_viewer_land_sell,std_viewer_land_sell,sum_buyer_land_sell,avg_buyer_land_sell,std_buyer_land_sell,sum_price_land_rent,avg_price_land_rent,std_price_land_rent,sum_sold_land_rent,avg_sold_land_rent,std_sold_land_rent,sum_viewer_land_rent,avg_viewer_land_rent,std_viewer_land_rent,sum_buyer_land_rent,avg_buyer_land_rent,std_buyer_land_rent
71,9.46,1.084974379,0.143758859,0.208192664,2.707383103,5.447250172,7.257477172,2.581581004,2.78370208,5.666138073,2.583540024,2.193075321,2.196011537,1.916421055,0.07618766,0.56134032,2.828428153,8.945947154,9.59128616,2.333694373,4.18153595,2.749727384,2.182179995,1.749294872,2.023267143,1.958804799,1.281986953,2.145908561,3.845133646,3.756433271,5.499427507,3.479081117,0.938844526,2.217024228,3.253117375,0.625001266,1.074055739,1.410132918,0.018567661,0.057627541,10,7.353545477,9.142175545,5.974681955,4.564471851,4.130157225,7.221170842,5.3789683,5.181630035,0.213094297,0.002254882,0.028088381,0.971428571,2.136752137,4.72975532,1.182911408,2.379908316,4.987676551,0.990141713,2.693145634,8.562719934,0.009151144,0.0045164,0.005368312,0.103128223,0.751879699,3.733884023,0.532424619,4.415150988,4.744179735,0.242096859,2.34085213,4.342022545,3.294776086,0.158438396,0.41508976,2.505625879,2.664968359,3.967582028,7.90519988,0.672019436,1.991648155,9.38474491,0.833513584,1.743536116,0.066782897,0.011310007,0.008687338,6.623376623,1.370967742,5.965403255,7.404643799,3.929155466,5.4770096,8.665289256,5.637096774,5.810478164
72,8.75,1.448840466,0.409156018,3.161265372,2.156813701,6.34454951,7.953873153,2.13399054,4.255657483,5.815312159,2.102107582,3.271490439,2.639475802,5.755694495,0.293372131,3.11426689,2.427047822,7.792080799,9.03463995,2.31354063,4.464099979,3.495998599,2.370466803,2.506353936,4.243377104,1.084995051,1.875255889,3.131427785,2.106202816,5.535732412,7.099253568,1.920562848,1.518552022,3.197919304,1.849020216,1.118862966,1.939412785,0.826122207,0.017353808,0.072267997,5.259870065,6.249662618,8.682445784,3.988245582,5.01249259,4.827122792,4.91973755,6.021647536,5.481407029,0.281409322,0.003509793,0.0329824,1.468571429,3.807407407,5.939939276,1.155198356,2.739400749,3.377400661,0.997227357,3.197037037,7.078907429,0.006905043,0.004787822,0.005048347,0.10656583,1.091549296,4.417776265,0.723304377,8.426807632,6.849176499,0.35604309,4.836619718,6.648458721,1.410918664,0.328719862,0.609239245,1.017580872,5.566797024,6.868735967,2.330381242,1.015686806,1.344359454,2.599772573,1.042569522,1.202108211,0.012638592,0.005379941,0.002921323,2.077922078,1.081081081,5.396573038,2.367704485,3.157939189,5.048055047,2.756198347,4.506756757,4.711895003
73,9.97,0,0.006610741,0.005677972,0.013094783,2.28737033,3.92580495,0.012018517,1.856052303,0.865221753,0.017689732,5.116932146,4.646861628,0.012926102,0.034909283,0.008679108,0.017514778,3.593810741,5.788295911,0.015042536,2.744577451,2.158040532,0.025794841,3.25671352,4.715350531,0.003515315,0,0.003531013,0.0091818,0,0,0.061164226,1.647056215,3.365338437,0.071447305,1.616958476,1.571313984,0.001858962,0.010951579,0.00743421,0.002498751,0.818858561,3.61963216,0.007183768,2.394576638,1.097763865,0.010086843,3.389255472,1.706650313,0.000509231,0.000793904,0.001070139,0,0,0,0.001947916,0.577403246,0.927295309,0.003080715,1.234567901,2.926841681,0.001018519,0.020056671,0.004933221,0,0,0,0.000955642,0.316195373,0.458744313,0.00062209,0.24,0.36121087,0.573650165,4.337935848,10,0.012658228,1.047071065,1.80474131,0.191745667,3.678937372,2.330356473,0.256729865,4.337522336,3.003829939,0.00019275,0.003035807,0.000671163,0,0,0,0.04474934,2.208333333,1.66605936,0.053719008,3.25,1.214742922
75,5.09,0.023765306,0.082822148,0.035039165,0.063119795,3.319842915,5.196170716,0.065617345,1.672066336,0.948734306,0.09306202,4.165702308,2.559921811,0.038996436,0.037354219,0.041582113,0.054108154,4.395573655,6.590723404,0.057772333,2.654520072,0.082294149,0.106484544,5.042713426,4.694632886,0.031461555,0.942231117,1.615490661,0.042848398,1.585191979,2.898672774,0.153316641,2.678536037,2.335285075,0.164644048,2.351842118,2.213846386,0.070914137,0.117016369,0.286878387,0.074962519,5.813270699,8.500789759,0.038412313,2.842360802,1.744588461,0.047504227,3.526010003,2.055666613,0.087190437,0.076461785,0.21360002,0.017142857,3.125,5.700877125,0.005833218,0.97261236,1.45147113,0.006777572,1.527777778,4.799671115,8.26003E-05,0.000650626,0.000109282,0,0,0,0.012586503,1.665809769,0.804971546,0.015552261,2.4,1.806054349,1.888073129,7.708991987,7.33424271,0.02883263,1.410452394,2.341007062,0.333057264,3.320300983,2.940440879,0.439436681,3.868520527,2.988621896,0.000290106,0.003655334,0.000920309,0,0,0,0.085593668,3.379166667,2.562615804,0.070247934,3.4,2.827284561
76,5.71,0.804248457,0.361986448,1.728413563,1.069652473,4.845816714,6.738081018,1.186729617,3.424537485,4.466910477,1.305430268,3.509631773,3.885691057,1.042699992,0.040980649,0.373970638,2.082069246,7.827049244,9.053308732,1.889506179,3.967967913,1.824341904,2.257068476,3.298706828,4.237671124,0.872753464,1.012419116,2.477645802,1.722097531,2.935387554,4.623433682,3.316272175,2.1002132,3.323963982,3.406608545,1.720403505,2.142951121,0.344855013,0.02438302,0.030587192,1.314342829,4.958153618,7.991198312,1.229812029,4.887330645,3.792294963,1.372963418,5.22591358,3.97791424,1.136008053,0.014623471,0.26883238,0.251428571,0.672782875,2.784710097,0.456728365,1.117848675,1.360804454,0.414356131,1.371049949,3.262146473,0.039974606,0.010917893,0.007296965,0.237194912,0.957004161,4.163220952,0.385613161,1.769607336,1.738324564,0.361641904,1.935090153,3.612968995,3.102408688,1.28941765,2.745157048,0.32137834,1.783653446,2.85588932,2.302080343,2.12314499,2.575990589,2.627763564,2.112196879,2.434601521,0.068879989,0.03287454,0.05000232,0.519480519,0.303030303,2.980389292,1.727598945,2.583491162,3.999477155,1.615702479,2.962121212,2.669200661
77,4.10,0.090659163,0.140790434,0.172840493,0.229085131,5.118482038,6.979957071,0.196591489,1.889371234,0.751536349,0.282045544,4.358276023,1.790822143,0.044497249,0.017836987,0.015940418,0.11593115,6.082909832,7.974424792,0.118647014,3.974048657,1.426715708,0.197505186,5.843432418,6.733585613,0.046083978,0.524935129,0.666071789,0.218832891,4.818097787,6.496973451,0.522017375,4.308368527,4.785387948,0.556690271,3.749184984,4.570105195,0.033538895,0.012140216,0.005576093,0.234882559,5.176038712,8.128545957,0.215208164,5.047472924,2.678100441,0.290068783,6.703646278,4.846262599,0.009774185,0.002211996,0.006469729,0.011428571,0.537634409,2.519096814,0.04764497,2.050108735,1.630746713,0.04805915,2.795698925,3.575451277,0.863294575,10,10,0,0,0,0.01389954,2.705277484,3.487214454,0.012441809,2.823529412,5.414082712,0.095045718,0.511588695,0.382838189,0.023909986,2.156967308,3.352781904,0.429360986,7.212552529,10,0.485031381,6.770438702,5.984837728,0.000333223,0.001749419,0.000340844,0,0,0,0.141108179,2.321180556,4.219087278,0.219008264,4.416666667,3.632641365
78,6.28,0.176792765,0.198400678,0.210071264,0.367830974,5.1803351,7.032988881,0.302698583,1.503856173,2.44556253,0.425472681,3.700596103,3.457412728,0.088263064,0.02472008,0.033135483,0.193600851,6.111448175,7.994135993,0.192109872,3.300908335,0.640403207,0.326089273,5.574017189,4.991097482,0.182800516,1.684946387,3.671317354,0.204550092,2.41927822,4.013310773,0.900430852,4.73606135,5.194087157,0.883859055,3.751645493,4.109411882,0.030136723,0.009345867,0.009915323,0.364817591,7.412307692,9.172507363,0.244116281,5.326748302,3.241522009,0.307888872,6.537737306,4.353192285,0.001769966,0.001079773,0.001453478,0.005714286,0.724637681,2.948839123,0.026354776,3.056912555,2.036967603,0.016943931,2.657004831,3.500104604,0.002392861,0.078533712,0.044753584,0.006875215,3.333333333,7.302967433,0.006720571,3.706083976,2.319823405,0.003628861,2.333333333,2.026141395,0.638399257,1.42784029,3.211599621,0.125175809,5.769663567,7.044007148,0.896840631,5.624992062,4.881812056,0.985042315,5.127571758,4.957869676,0.004938015,0.020739663,0.012582271,0.25974026,1.333333333,6.094494002,0.201583113,2.652777778,2.817136862,0.157024793,2.533333333,2.165223584
79,5.04,3.395061941,0.775022561,2.615895255,2.764617603,5.535659002,7.330127781,2.543279031,2.5750381,5.464070153,2.776932661,2.663617341,2.604382984,1.193284685,0.020742818,0.204908454,2.95509753,6.65908878,8.365209825,2.955315151,3.51154536,2.662393028,3.538094259,2.999705496,4.090397635,1.276127031,2.058721482,2.99741837,1.300754948,2.706426042,4.358954243,3.503295968,2.952345605,5.095543828,3.225142458,2.13051913,2.982334207,0.621690915,0.031501773,0.10223144,2.286356822,5.977077477,8.551853419,2.41504646,7.055161998,6.572002372,2.739922764,7.60325973,7.118519879,0.329817628,0.00170451,0.016391985,0.794285714,0.853284223,3.117493012,1.533683677,1.507014712,1.944734945,1.334873691,1.773276038,4.114382587,0.059304997,0.005140115,0.009649122,1.144723273,1.465669014,5.002801697,2.085241704,3.036745537,2.754912797,2.433928812,4.132922535,6.979577991,1.47319273,1.351257021,3.033419268,0.180731364,2.664854435,3.968778237,1.180095126,2.541066237,3.184575237,1.208532878,2.156214875,2.16934207,1.468296896,0.994652736,1.593471202,1.038961039,0.860215054,4.882920975,1.535197889,3.258512545,4.159238834,1.719008264,4.47311828,3.69233706
80,1.69,1.432511336,0.174917914,0.168727501,3.346820469,5.696480656,7.459936064,2.714793111,1.714193421,4.53439332,2.842989423,1.611551763,1.64889826,0.773887601,0.008701878,0.031533164,2.982620753,7.957525401,9.121857425,2.632450948,3.798048988,3.570441826,2.743171736,2.216682835,3.008574901,2.945405035,1.830867667,2.793159883,2.655070394,1.943839971,3.398901538,5.019396188,1.396595642,2.928158074,5.051644983,1.092412365,2.057835659,10,0.381172787,7.340922727,3.283358321,5.759866105,8.441516051,3.385984087,6.569793283,6.554067835,4.123309253,7.686783268,7.47932886,0.770032828,0.001890883,0.016568323,0.765714286,0.390852876,2.140337528,2.015640185,0.941075144,1.813838836,1.903881701,1.201726753,4.273644957,0.055219517,0.00674137,0.011625822,0.962530079,1.735895846,5.35808237,1.447121537,2.968458396,2.730674039,1.207788572,2.888778673,4.830833092,1.460575208,0.514620006,0.364245052,0.337552743,1.645637903,2.667513748,2.598534576,2.2322851,2.771442297,3.065232128,2.315833105,2.463512036,0.069806284,0.020173376,0.014515888,1.948051948,0.688073394,4.394365356,4.010343008,3.631307339,4.545944013,4.855371901,5.389908257,6.110633173
179,22.57,0.026310224,0.100699126,0.101348598,0.081952741,4.724959429,6.630367274,0.075068192,2.524307891,1.261431339,0.092546957,4.0378885,0.359353993,0.039840912,0.018029309,0.017755496,0.101335502,5.889793776,7.834639232,0.095066862,3.035867019,0.340972311,0.117512642,2.674180875,1.133599512,0.003578519,0.237919936,0.006295549,0.043868598,7.397178487,8.471155521,0.08317757,5.06931774,3.888364898,0.113595121,5.79757157,4.257611853,0.00934709,0.030321709,0.038254099,0.019990005,3.275434243,6.81124334,0.019585204,3.265525091,2.52301315,0.029828235,5.078800777,3.775245348,0.000322241,0.000502382,0.000319104,0.005714286,1.851851852,4.714045208,0.003864244,1.145443196,1.108855091,0.0021565,0.864197531,1.447542387,3.29812E-05,0.002164886,0.000863929,0,0,0,0.000652633,0.719794344,0.838065318,0.000414727,0.533333333,0.863459131,0.039583808,0.067123629,0.228329523,0.054852321,3.063215491,4.431638968,0.238629913,1.507689448,1.684884462,0.350980778,2.242611252,3.220337432,0.000460021,0.002229334,0.000261315,0.649350649,3.846153846,8.770580193,0.170870712,2.594551282,3.601782133,0.161157025,3,2.192314119
180,9.17,0.164527274,0.326336692,1.136637019,0.207309537,3.957437949,5.883112758,0.277629389,4.093159865,3.453583667,0.312367627,4.470901675,1.393559027,0.109935193,0.05762253,0.072017464,0.134279965,5.53673063,7.56670385,0.159408079,4.48339633,2.341946876,0.142772875,1.67968166,1.068217372,0.058005519,1.727304536,2.564845423,0.047439298,1.583665553,2.89624373,0.392737494,6.869874976,6.215029455,0.326082637,4.570795291,3.84638098,0.02426221,0.022597544,0.049615195,0.137431284,6.843891403,8.965131443,0.097734847,5.249047945,3.029966727,0.108025284,5.524367687,3.700810318,0.001799932,0.001485603,0.002036147,0.005714286,0.980392157,3.429971703,0.017562831,2.756113681,1.688175346,0.009858287,2.091503268,2.730434276,3.42509E-05,0.003372341,0.000349867,0.003437607,5,10,0.002447376,4.048843188,0.600113591,0.00176259,3.4,3.965689285,0.570456521,1.173720281,3.1794483,0.066807314,1.990170541,3.132338218,1.013699268,5.960466414,4.898417063,0.961862276,4.57317257,4.974061072,0.001525771,0.006007723,0.001415579,0.519480519,2.5,7.745966692,0.372875989,4.600260417,3.613118693,0.276859504,4.1875,3.74774699
181,9.97,0.092745927,0.295426675,0.800841797,0.179942913,6.315628243,7.934193041,0.191823804,5.494741369,4.861238498,0.225295428,6.315993912,3.262800113,0.019692245,0.013942102,0.002993068,0.058278339,5.77742223,7.752300468,0.091662304,9.412894862,4.174386632,0.075542293,3.721758593,2.038383886,0.011176598,1.228263577,0.868178229,0.017343399,2.717601031,4.380726165,0.110319645,7.375627868,6.563189161,0.094468331,5.166597738,3.93067417,0.000675219,0.002026871,0.000438551,0.027486257,8.461538462,9.647638212,0.012660176,4.36559628,2.403257388,0.014265678,4.666639818,2.407360635,0.00029419,0.004127846,0,0,0,0,0.002021621,5.393258427,0,0.001848429,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04396864,0.198492381,0.319663577,0.023206751,1.971627691,3.113214724,0.450366832,7.441859712,5.690449625,0.442607536,5.972003542,5.145932776,0.075067081,0.236461304,0.170799885,0.12987013,0.5,3.872983346,0.366015831,3.6125,3.971843417,0.227272727,2.75,2.758400338
182,15.71,0.050054778,0.076486588,0.031349593,0.179060118,5.532718936,7.328975615,0.203070706,5.015367962,4.86392219,0.234348983,5.656170343,4.214310583,0.041677711,0.014776508,0.017871201,0.129379998,6.837190933,8.480601008,0.130221558,4.804469959,2.202660946,0.113795671,1.720125198,1.497778616,0.097212689,9.466454776,10,0.022954499,2.817725191,4.495636998,0.118179523,6.148769857,4.707488897,0.112985819,4.814283732,3.365583486,0.013336762,0.015218012,0.006441515,0.069965017,4.556213018,7.758917558,0.06419741,4.381690516,2.469215041,0.083192438,5.589464091,2.948324494,0.000182926,0.000285186,0.000203213,0,0,0,0.00900253,2.668539326,1.299108682,0.004929144,1.975308642,1.790166818,0.00037437,0.036860469,0.008881236,0,0,0,0.000124311,0.205655527,0.19538582,0,0,0,0.452465915,2.207571714,6.063420915,0.040084388,3.560489166,4.975830605,0.473011058,6.524400773,4.341786129,0.491591769,5.581396808,3.886493998,0.000183851,0.002316529,0.000453042,0,0,0,0.050976253,2.0125,2.689392812,0.061983471,3,2.01180541
183,14.96,0.01509936,0.03824196,0.005478689,0.08621958,6.122393429,7.792601802,0.061617333,2.33438238,1.148191741,0.075012632,3.828754673,0.647115382,0.00368972,0.008638552,0.000151269,0.013031829,3.517800049,5.707437694,0.011922442,4.117639492,1.083932458,0.01468005,2.635794718,1.787769742,0.026644271,7.880473724,6.062367338,0.0056111,2.333939428,3.926162365,0.023275658,3.900394712,2.731967346,0.032293016,4.557347697,2.347054804,0,0.003688221,0.000272074,0.004997501,7.252747253,9.833783438,0.000603179,2.102744171,0.60609275,0.002641792,5.446914,1.215002126,1.425392387,10,10,0,0,0,0.000105293,0.140449438,0.185586955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005323617,0.089193652,0.024019209,0.004219409,1.675707531,2.737304508,0.070553086,4.080430375,2.457677448,0.105512913,5.43713639,3.601241627,3.27138E-05,0.002060968,0,0.12987013,10,0,0.006965699,1.375,0,0.012396694,3,0
184,13.63,0.188039873,0.089507814,0.098773864,0.602507136,5.662371177,7.432988249,0.59543221,3.49334837,3.847365036,0.683501217,3.984645279,2.914483314,0.283387915,0.017532137,0.029530469,0.902532345,8.16622918,9.228467787,0.709638293,2.965215324,1.882542924,0.715934175,1.507898437,1.457066316,0.454025035,1.796881132,4.137779676,1.219138951,7.723091526,8.672423527,1.59319072,3.426338558,5.702010082,1.630254238,2.828248085,4.189060728,0.083024757,0.010991833,0.011597279,0.787106447,6.543497419,8.818825935,0.759987976,7.069296657,4.885595116,0.85891869,7.583728689,5.801397542,0.036816656,0.001076214,0.008451942,0.822857143,5,6.487502036,0.315541315,1.753745318,1.967900681,0.254158965,1.909722222,3.769071925,0.002070642,0.020387541,0.008065736,0.006875215,1,4.352857501,0.013596531,2.249357326,1.890679507,0.004665678,0.9,1.077333851,1.2648681,0.319783285,1.301943462,0.563994374,2.645133691,3.944435147,2.618480735,1.492340709,3.528498288,2.7426797,1.330565711,2.04690526,0.009533657,0.008964484,0.005234449,0.649350649,0.746268657,4.585979459,0.954511873,2.812189055,2.922638697,0.995867769,3.597014925,2.276568436
185,11.22,0.100035519,0.078081282,0.132492586,0.35032222,5.793168598,7.537208397,0.420223593,5.803020441,3.479619934,0.512935616,6.893300331,3.050717946,0.082730209,0.013871266,0.028348192,0.270019496,7.369059489,8.800440972,0.315906102,6.867709806,2.236797347,0.294048909,3.196756549,2.081328314,0.091944417,0.863060278,1.079895814,0.173944093,2.326422982,3.897710319,0.592006198,3.423511049,2.893137987,0.520953372,2.36214053,2.251644766,0.041900573,0.016594443,0.050860212,0.347326337,7.806330837,9.310379116,0.220203347,5.315953033,2.870178715,0.286706502,6.766216087,4.295406196,0.001248332,0.002189453,0.001813657,0,0,0,0.011340029,3.781601124,3.56591806,0.007085644,3.194444444,3.935840103,0.000231313,0.009110026,0.002317766,0,0,0,0.004863673,3.218508997,1.880683675,0.001244181,0.96,1.010191832,0.168279969,0.199825977,0.119642539,0.092827004,2.047385314,3.205923076,0.965341983,3.854250419,2.812234521,1.052395635,3.514521565,3.143427116,0.000776972,0.003059327,0.000797855,0,0,0,0.272612137,3.36328125,3.46212067,0.247933884,3.75,3.056576243
186,10.79,0.612921487,0.801839851,4.686179792,0.67666186,8.41271419,9.251995382,0.479470718,3.343331173,2.952747202,0.555374988,3.94097985,2.207184231,0.075941433,0.00643841,0.02093816,0.274815209,6.53767732,8.28625129,0.291884686,4.416955077,2.15915275,0.289273558,2.242113344,1.45182415,0.059738609,1.295909384,1.751286398,0.098449296,3.039195597,4.741977307,0.487458044,6.436385805,6.089727582,0.426008196,4.51720637,4.36910959,0.012990059,0.00693233,0.00750495,0.144927536,5.555878084,8.348713432,0.129309478,5.349213658,2.884529186,0.153223947,6.102785977,3.028758113,0.000231528,0.000360957,0.000131993,0,0,0,0.011003092,3.261548065,3.026417529,0.006469501,2.592592593,3.940869933,2.3896E-05,0.004705592,0,0,0,0,0.000823561,2.724935733,0,0,0,0,0.274503876,0.101186655,0.707845005,0.23488045,1.982755943,3.120521642,1.547362984,2.022475873,3.772242638,1.474775307,1.544328652,2.070119867,0.000505035,0.001325718,0.000197434,0.38961039,1.25,5.851421232,0.438311346,3.605034722,4.025994039,0.210743802,2.125,1.75876708
187,12.91,0.103898785,0.045175177,0.033436262,0.339728688,4.304552518,6.230546614,0.505814958,5.74138986,4.120762258,0.482129552,4.294038098,2.045564359,0.125414879,0.033051327,0.042929466,0.290036385,7.850407373,9.066407587,0.310352572,6.404592468,3.241285049,0.285668565,2.865393388,1.137764029,0.086545399,2.984293467,4.482553923,0.085186697,4.076512661,5.817236514,0.391177004,7.573039983,7.031436988,0.356388798,5.58946986,6.070323857,0.018821044,0.018182124,0.026786447,0.104947526,5.611336032,8.384807288,0.090651608,5.228305619,3.073507655,0.09865893,5.403793585,3.469799947,0.000235058,0.000824537,0.000637418,0.005714286,4.166666667,7.071067812,0.002284853,1.523876404,1.710540641,0.001848429,1.666666667,2.579904967,3.54457E-05,0.002326654,0.000562064,0,0,0,0.001973439,2.176520994,1.225016489,0.000829454,1.066666667,1.079323914,0.065844935,0.019189697,0.052902407,0.125879044,2.621745141,3.918200646,0.988554883,3.218875802,3.604386163,0.961424916,2.541628015,2.621858139,0.037208091,0.123374195,0.067780242,0.12987013,0.526315789,3.973597071,0.265118734,2.754385965,2.9566944,0.285123967,3.631578947,2.896139351
188,15.38,0.055009925,0.074226406,0.022515116,0.212606303,6.108876218,7.780673736,0.185144824,3.180767787,2.792997755,0.236165022,4.764928441,3.156616782,0.078514921,0.036092648,0.044338645,0.205485879,9.417377941,9.786667709,0.166045828,5.285486929,1.937126643,0.175235869,3.164500151,1.552943123,0.019338259,1.111756488,1.423153229,0.035196899,2.949183461,4.643868041,0.134144084,4.665061457,3.825709043,0.145358309,4.1611883,3.476384347,0.0137427,0.026697982,0.033900943,0.062468766,6.28332064,8.741005605,0.042186305,4.514108928,1.793542517,0.057110744,6.026325521,2.875388864,0.000633244,0.001269313,0.000745786,0,0,0,0.003885303,1.480738363,1.610135868,0.001848429,0.952380952,1.340163837,0.000144013,0.014179516,0.00482278,0,0,0,0.000722559,1.195372751,0.739674892,0.000725772,1.4,0.793137857,0.186012953,0.429157288,0.280745896,0.095639944,4.822805315,6.214511988,0.575863294,3.83522849,3.465556276,0.736950294,4.256827086,3.184226829,0.007460292,0.027646966,0.01458393,0.12987013,0.588235294,4.200840252,0.269868074,3.133578431,3.599060284,0.355371901,5.058823529,3.963998476
189,11.52,0.026874597,0.124930196,0.135912057,0.061648471,3.534814012,5.436029106,0.089853155,4.727087176,3.980704433,0.094691571,4.905232597,1.459595931,0.016260644,0.011163114,0.008693736,0.050563496,5.435272601,7.488798778,0.072927966,7.748877897,4.429272816,0.050805831,2.012148824,0.841099699,0.011439388,1.631509528,0.794366649,0.0091818,1.608811791,2.939995615,0.072463562,6.032242187,4.818041358,0.072983806,5.027778088,4.145170038,0.002035477,0.01616759,0.013050688,0.014992504,6.092307692,8.784601913,0.01212951,5.844694243,2.33817902,0.013497156,6.102344313,2.490619218,0.000588409,0.002752035,0.003370486,0,0,0,0.00160045,1.423220974,1.939775825,0.000616143,0.740740741,1.719936645,0,0,0,0,0,0,0,0,0,0,0,0,0.377679516,4.108647741,5.961921572,0.011954993,2.110697356,3.300644511,0.148040482,4.236208818,3.66752932,0.149030156,3.554611657,4.308206824,0.104259489,0.32841739,0.256196826,0,0,0,0.207176781,2.044791667,1.931849979,0.23553719,2.85,2.356509934
190,12.54,0.051435042,0.050110608,0.021132511,0.223641232,6.111321327,7.78245242,0.212786945,3.964728216,2.960056793,0.247918215,4.716605743,2.509006673,0.020064802,0.005361238,0.001195767,0.091014293,7.19360006,8.699364864,0.08835323,5.375907453,1.656719469,0.090059793,2.948018485,1.833080292,0.018172784,2.093795099,1.417128141,0.015813099,2.392980677,3.988382252,0.10916233,7.251901276,7.254776191,0.097011505,5.280261592,4.941583241,0.011517433,0.040287409,0.059875149,0.034982509,6.023468057,8.647201063,0.023317995,4.321883181,2.609884854,0.027090378,4.822033405,3.535545185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036654598,0.149514538,0.280944465,0.033052039,3.318780465,4.717863735,0.484224197,7.845324441,7.19876792,0.513241051,6.84698962,6.013394598,0.008141807,0.06411673,0.032309894,0,0,0,0.101530343,2.505208333,2.450203452,0.070247934,2.125,1.718782175
191,11.35,0.033390168,0.014934076,0.005930029,0.157725922,4.973426071,6.853262858,0.189667405,4.813922981,5.889519832,0.20906208,5.049003343,3.701592438,0.023466531,0.009066599,0.007426687,0.076105881,5.663391974,7.665346328,0.093666925,5.698756247,2.121905493,0.07921953,2.022005731,0.654485314,0.021108583,4.144248816,3.731464554,0.0071414,1.737413029,3.126561354,0.06657431,7.32169223,6.297870654,0.05963214,5.439400541,4.675471539,0.000673803,0.006069083,0.001977762,0.012493753,6.346153846,8.95332024,0.008726326,5.348313111,2.679596256,0.010182908,5.856557946,3.304390266,6.03089E-06,4.23104E-05,4.02489E-05,0.005714286,8.333333333,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00854576,0.081358873,0.027226299,0.009845288,2.578267391,3.885665997,0.222454034,9.355631086,7.359203091,0.216383477,7.471758199,9.894083336,0.000214602,0.002253326,0.000235541,0,0,0,0.075672823,2.489583333,2.013171816,0.041322314,1.666666667,0.971794338
192,11.53,0.189368039,0.131184961,0.424564166,0.483624165,5.154350612,7.01047045,0.644566611,5.929357443,5.727468392,0.739554222,6.271699027,7.404317885,0.133852155,0.013725513,0.026234278,0.317142589,5.073974197,7.191485074,0.469325613,5.719082258,2.348680846,0.43409456,2.523156023,2.377676346,0.229947815,0.284868567,0.579081141,0.557029178,1.038563315,2.048221805,0.909337244,0.612286997,0.665369044,0.884494849,0.412084962,0.47390164,0.092596113,0.01941013,0.031689444,0.592203898,6.859924568,8.954835151,0.442694162,5.531985727,4.561919031,0.540894943,6.538586088,5.082043703,0.006409919,0.001427603,0.001448906,0.017142857,0.793650794,3.035883704,0.055278694,2.34082397,2.289666656,0.027418361,1.569664903,2.232419343,0.001603108,0.01127443,0.009960222,0,0,0,0.015406812,1.820602277,1.266701129,0.00539145,0.742857143,1.099353964,0.96031862,0.277307281,1.712900441,0.835443038,5.950884363,7.19061504,2.561741153,1.878709058,2.528171559,2.628091583,1.606952901,2.750944294,0.014846628,0.017006138,0.009959703,0.38961039,0.545454545,3.969581308,0.943007916,3.384469697,4.290203266,0.859504132,3.781818182,3.126552536
